timestamp,message,logStreamName
1693337924452,"INIT_START Runtime Version: python:3.9.v28	Runtime Version ARN: arn:aws:lambda:us-east-1::runtime:f4836a715e9c05bcad04e1cc2f311813789bc9d8d1f53ea5aa6b01855bd983f5
",2023/08/29/[$LATEST]4dec84851497447fb82c7bb7ba8df448
1693337924483,"2023-08-29T19:38:44.483Z 33ae3261-53b0-40d6-bf42-3f5c3184dd9b Task timed out after 3.02 seconds

",2023/08/29/[$LATEST]a1fa0a04c4844ceebe24d259b0ac2b0d
1693337924483,"END RequestId: 33ae3261-53b0-40d6-bf42-3f5c3184dd9b
",2023/08/29/[$LATEST]a1fa0a04c4844ceebe24d259b0ac2b0d
1693337924483,"REPORT RequestId: 33ae3261-53b0-40d6-bf42-3f5c3184dd9b	Duration: 3022.25 ms	Billed Duration: 3000 ms	Memory Size: 128 MB	Max Memory Used: 79 MB	Init Duration: 250.08 ms	
",2023/08/29/[$LATEST]a1fa0a04c4844ceebe24d259b0ac2b0d
1693337924490,"2023-08-29T19:38:44.490Z ca2d0347-8d15-445f-9ec2-f95dede94b7c Task timed out after 3.04 seconds

",2023/08/29/[$LATEST]8c2514d939de4118ac6e488a17d89d68
1693337924490,"END RequestId: ca2d0347-8d15-445f-9ec2-f95dede94b7c
",2023/08/29/[$LATEST]8c2514d939de4118ac6e488a17d89d68
1693337924490,"REPORT RequestId: ca2d0347-8d15-445f-9ec2-f95dede94b7c	Duration: 3043.13 ms	Billed Duration: 3000 ms	Memory Size: 128 MB	Max Memory Used: 80 MB	Init Duration: 256.87 ms	
",2023/08/29/[$LATEST]8c2514d939de4118ac6e488a17d89d68
1693337924501,"INIT_START Runtime Version: python:3.9.v28	Runtime Version ARN: arn:aws:lambda:us-east-1::runtime:f4836a715e9c05bcad04e1cc2f311813789bc9d8d1f53ea5aa6b01855bd983f5
",2023/08/29/[$LATEST]bf8d0ba3f35d483589bd1345d641d6e1
1693337924534,"2023-08-29T19:38:44.534Z 1ab20cd8-c0fb-49d7-bd48-61261469eae9 Task timed out after 3.05 seconds

",2023/08/29/[$LATEST]af77f233fc6a4697a64c39c10207aa21
1693337924534,"END RequestId: 1ab20cd8-c0fb-49d7-bd48-61261469eae9
",2023/08/29/[$LATEST]af77f233fc6a4697a64c39c10207aa21
1693337924534,"REPORT RequestId: 1ab20cd8-c0fb-49d7-bd48-61261469eae9	Duration: 3051.42 ms	Billed Duration: 3000 ms	Memory Size: 128 MB	Max Memory Used: 80 MB	Init Duration: 272.85 ms	
",2023/08/29/[$LATEST]af77f233fc6a4697a64c39c10207aa21
1693337924577,"INIT_START Runtime Version: python:3.9.v28	Runtime Version ARN: arn:aws:lambda:us-east-1::runtime:f4836a715e9c05bcad04e1cc2f311813789bc9d8d1f53ea5aa6b01855bd983f5
",2023/08/29/[$LATEST]8c2514d939de4118ac6e488a17d89d68
1693337924594,"INIT_START Runtime Version: python:3.9.v28	Runtime Version ARN: arn:aws:lambda:us-east-1::runtime:f4836a715e9c05bcad04e1cc2f311813789bc9d8d1f53ea5aa6b01855bd983f5
",2023/08/29/[$LATEST]a1fa0a04c4844ceebe24d259b0ac2b0d
1693337924633,"INIT_START Runtime Version: python:3.9.v28	Runtime Version ARN: arn:aws:lambda:us-east-1::runtime:f4836a715e9c05bcad04e1cc2f311813789bc9d8d1f53ea5aa6b01855bd983f5
",2023/08/29/[$LATEST]af77f233fc6a4697a64c39c10207aa21
1693337924714,"START RequestId: 9ab0fc78-5bc0-4186-be24-22861385cd65 Version: $LATEST
",2023/08/29/[$LATEST]4dec84851497447fb82c7bb7ba8df448
1693337924779,"START RequestId: 8aaa19b0-4957-4115-a63a-d137afaeef0b Version: $LATEST
",2023/08/29/[$LATEST]bf8d0ba3f35d483589bd1345d641d6e1
1693337924784,"2023-08-29T19:38:44.784Z a1fdc70e-bbc1-4e86-bc77-3cb65acf7967 Task timed out after 3.01 seconds

",2023/08/29/[$LATEST]2166dc5922b74147b86364e129d4694b
1693337924784,"END RequestId: a1fdc70e-bbc1-4e86-bc77-3cb65acf7967
",2023/08/29/[$LATEST]2166dc5922b74147b86364e129d4694b
1693337924784,"REPORT RequestId: a1fdc70e-bbc1-4e86-bc77-3cb65acf7967	Duration: 3005.03 ms	Billed Duration: 3000 ms	Memory Size: 128 MB	Max Memory Used: 79 MB	Init Duration: 267.68 ms	
",2023/08/29/[$LATEST]2166dc5922b74147b86364e129d4694b
1693337924886,"INIT_START Runtime Version: python:3.9.v28	Runtime Version ARN: arn:aws:lambda:us-east-1::runtime:f4836a715e9c05bcad04e1cc2f311813789bc9d8d1f53ea5aa6b01855bd983f5
",2023/08/29/[$LATEST]2166dc5922b74147b86364e129d4694b
1693337925328,"START RequestId: 548e6788-7889-4cf9-bfa6-91cf5c74a184 Version: $LATEST
",2023/08/29/[$LATEST]2166dc5922b74147b86364e129d4694b
1693337925376,"START RequestId: 4dde10c7-2f51-4851-b199-f57df700e87f Version: $LATEST
",2023/08/29/[$LATEST]af77f233fc6a4697a64c39c10207aa21
1693337925516,"2023-08-29T19:38:45.515Z c11f3f41-24a8-4460-a43c-6eefb06ca2ff Task timed out after 3.02 seconds

",2023/08/29/[$LATEST]04cda52b8c8e4a0697740eed0ef1aa51
1693337925516,"END RequestId: c11f3f41-24a8-4460-a43c-6eefb06ca2ff
",2023/08/29/[$LATEST]04cda52b8c8e4a0697740eed0ef1aa51
1693337925516,"REPORT RequestId: c11f3f41-24a8-4460-a43c-6eefb06ca2ff	Duration: 3023.53 ms	Billed Duration: 3000 ms	Memory Size: 128 MB	Max Memory Used: 79 MB	Init Duration: 260.85 ms	
",2023/08/29/[$LATEST]04cda52b8c8e4a0697740eed0ef1aa51
1693337925542,"2023-08-29T19:38:45.542Z 427fa4aa-6dd3-4bd7-8068-58c42f68ee58 Task timed out after 3.04 seconds

",2023/08/29/[$LATEST]94cb2317dd884173ba57040132135623
1693337925542,"END RequestId: 427fa4aa-6dd3-4bd7-8068-58c42f68ee58
",2023/08/29/[$LATEST]94cb2317dd884173ba57040132135623
1693337925542,"REPORT RequestId: 427fa4aa-6dd3-4bd7-8068-58c42f68ee58	Duration: 3042.19 ms	Billed Duration: 3000 ms	Memory Size: 128 MB	Max Memory Used: 79 MB	Init Duration: 278.03 ms	
",2023/08/29/[$LATEST]94cb2317dd884173ba57040132135623
1693337925547,"2023-08-29T19:38:45.547Z fee87eaf-ccdf-4468-b748-c6a1cfb27b9e Task timed out after 3.03 seconds

",2023/08/29/[$LATEST]26ee5bd4ea4c4c868691c2c04a721cbc
1693337925547,"END RequestId: fee87eaf-ccdf-4468-b748-c6a1cfb27b9e
",2023/08/29/[$LATEST]26ee5bd4ea4c4c868691c2c04a721cbc
1693337925547,"REPORT RequestId: fee87eaf-ccdf-4468-b748-c6a1cfb27b9e	Duration: 3029.44 ms	Billed Duration: 3000 ms	Memory Size: 128 MB	Max Memory Used: 79 MB	Init Duration: 270.92 ms	
",2023/08/29/[$LATEST]26ee5bd4ea4c4c868691c2c04a721cbc
1693337925610,"INIT_START Runtime Version: python:3.9.v28	Runtime Version ARN: arn:aws:lambda:us-east-1::runtime:f4836a715e9c05bcad04e1cc2f311813789bc9d8d1f53ea5aa6b01855bd983f5
",2023/08/29/[$LATEST]04cda52b8c8e4a0697740eed0ef1aa51
1693337925638,"INIT_START Runtime Version: python:3.9.v28	Runtime Version ARN: arn:aws:lambda:us-east-1::runtime:f4836a715e9c05bcad04e1cc2f311813789bc9d8d1f53ea5aa6b01855bd983f5
",2023/08/29/[$LATEST]26ee5bd4ea4c4c868691c2c04a721cbc
1693337925640,"INIT_START Runtime Version: python:3.9.v28	Runtime Version ARN: arn:aws:lambda:us-east-1::runtime:f4836a715e9c05bcad04e1cc2f311813789bc9d8d1f53ea5aa6b01855bd983f5
",2023/08/29/[$LATEST]94cb2317dd884173ba57040132135623
1693337925860,"2023-08-29T19:38:45.860Z c4f9c86f-dce3-4166-808c-805b0347f971 Task timed out after 3.05 seconds

",2023/08/29/[$LATEST]5bc7a4c85d714cf5a438510b97d05b17
1693337925860,"END RequestId: c4f9c86f-dce3-4166-808c-805b0347f971
",2023/08/29/[$LATEST]5bc7a4c85d714cf5a438510b97d05b17
1693337925860,"REPORT RequestId: c4f9c86f-dce3-4166-808c-805b0347f971	Duration: 3049.28 ms	Billed Duration: 3000 ms	Memory Size: 128 MB	Max Memory Used: 79 MB	Init Duration: 258.99 ms	
",2023/08/29/[$LATEST]5bc7a4c85d714cf5a438510b97d05b17
1693337925962,"INIT_START Runtime Version: python:3.9.v28	Runtime Version ARN: arn:aws:lambda:us-east-1::runtime:f4836a715e9c05bcad04e1cc2f311813789bc9d8d1f53ea5aa6b01855bd983f5
",2023/08/29/[$LATEST]5bc7a4c85d714cf5a438510b97d05b17
1693337926541,"2023-08-29T19:38:46.541Z bc0033a8-f475-445d-ba74-b26574d31e01 Task timed out after 3.02 seconds

",2023/08/29/[$LATEST]b95b449f9b134118bb7664c47661396f
1693337926541,"END RequestId: bc0033a8-f475-445d-ba74-b26574d31e01
",2023/08/29/[$LATEST]b95b449f9b134118bb7664c47661396f
1693337926541,"REPORT RequestId: bc0033a8-f475-445d-ba74-b26574d31e01	Duration: 3020.55 ms	Billed Duration: 3000 ms	Memory Size: 128 MB	Max Memory Used: 79 MB	Init Duration: 263.70 ms	
",2023/08/29/[$LATEST]b95b449f9b134118bb7664c47661396f
1693337926552,"2023-08-29T19:38:46.552Z dafa432e-4011-4864-ab25-85152fec7e6a Task timed out after 3.03 seconds

",2023/08/29/[$LATEST]e2f76ab8038840bfa520742be714ba8b
1693337926552,"END RequestId: dafa432e-4011-4864-ab25-85152fec7e6a
",2023/08/29/[$LATEST]e2f76ab8038840bfa520742be714ba8b
1693337926552,"REPORT RequestId: dafa432e-4011-4864-ab25-85152fec7e6a	Duration: 3034.16 ms	Billed Duration: 3000 ms	Memory Size: 128 MB	Max Memory Used: 79 MB	Init Duration: 269.85 ms	
",2023/08/29/[$LATEST]e2f76ab8038840bfa520742be714ba8b
1693337926639,"INIT_START Runtime Version: python:3.9.v28	Runtime Version ARN: arn:aws:lambda:us-east-1::runtime:f4836a715e9c05bcad04e1cc2f311813789bc9d8d1f53ea5aa6b01855bd983f5
",2023/08/29/[$LATEST]e2f76ab8038840bfa520742be714ba8b
1693337926639,"INIT_START Runtime Version: python:3.9.v28	Runtime Version ARN: arn:aws:lambda:us-east-1::runtime:f4836a715e9c05bcad04e1cc2f311813789bc9d8d1f53ea5aa6b01855bd983f5
",2023/08/29/[$LATEST]b95b449f9b134118bb7664c47661396f
1693337926681,"2023-08-29T19:38:46.680Z e6e74121-85d0-49bd-88e8-fd209cec6ada Task timed out after 3.02 seconds

",2023/08/29/[$LATEST]efddf27577a54ceca6d95746b0c033ef
1693337926681,"END RequestId: e6e74121-85d0-49bd-88e8-fd209cec6ada
",2023/08/29/[$LATEST]efddf27577a54ceca6d95746b0c033ef
1693337926681,"REPORT RequestId: e6e74121-85d0-49bd-88e8-fd209cec6ada	Duration: 3016.58 ms	Billed Duration: 3000 ms	Memory Size: 128 MB	Max Memory Used: 79 MB	Init Duration: 263.74 ms	
",2023/08/29/[$LATEST]efddf27577a54ceca6d95746b0c033ef
1693337926723,"2023-08-29T19:38:46.723Z c2e714a0-87e2-4e93-b87e-db072e255a62 Task timed out after 3.03 seconds

",2023/08/29/[$LATEST]ae554275246247a4a730bcdd767da465
1693337926723,"END RequestId: c2e714a0-87e2-4e93-b87e-db072e255a62
",2023/08/29/[$LATEST]ae554275246247a4a730bcdd767da465
1693337926723,"REPORT RequestId: c2e714a0-87e2-4e93-b87e-db072e255a62	Duration: 3033.66 ms	Billed Duration: 3000 ms	Memory Size: 128 MB	Max Memory Used: 79 MB	Init Duration: 278.61 ms	
",2023/08/29/[$LATEST]ae554275246247a4a730bcdd767da465
1693337926787,"INIT_START Runtime Version: python:3.9.v28	Runtime Version ARN: arn:aws:lambda:us-east-1::runtime:f4836a715e9c05bcad04e1cc2f311813789bc9d8d1f53ea5aa6b01855bd983f5
",2023/08/29/[$LATEST]efddf27577a54ceca6d95746b0c033ef
1693337926817,"INIT_START Runtime Version: python:3.9.v28	Runtime Version ARN: arn:aws:lambda:us-east-1::runtime:f4836a715e9c05bcad04e1cc2f311813789bc9d8d1f53ea5aa6b01855bd983f5
",2023/08/29/[$LATEST]ae554275246247a4a730bcdd767da465
1693337926952,"[ERROR] NameError: name 'dybamodb_table' is not defined
Traceback (most recent call last):
  File ""/var/task/lambda_function.py"", line 67, in lambda_handler
    dybamodb_table.put_item(Item=json.loads(json.dumps(element), parse_float=Decimal))",2023/08/29/[$LATEST]7e569466fe3c40b783fa8d9cb31dbdf8
1693337926969,"END RequestId: b7f752ad-e488-4ef7-94a0-f977b5b6e168
",2023/08/29/[$LATEST]7e569466fe3c40b783fa8d9cb31dbdf8
1693337926969,"REPORT RequestId: b7f752ad-e488-4ef7-94a0-f977b5b6e168	Duration: 2749.42 ms	Billed Duration: 2750 ms	Memory Size: 128 MB	Max Memory Used: 36 MB	
",2023/08/29/[$LATEST]7e569466fe3c40b783fa8d9cb31dbdf8
1693337927041,"[ERROR] NameError: name 'dybamodb_table' is not defined
Traceback (most recent call last):
  File ""/var/task/lambda_function.py"", line 67, in lambda_handler
    dybamodb_table.put_item(Item=json.loads(json.dumps(element), parse_float=Decimal))",2023/08/29/[$LATEST]16972b20a74c428b8c29de00e12cd851
1693337927055,"END RequestId: 0416499d-a800-4f5e-a720-dedcde38b87b
",2023/08/29/[$LATEST]16972b20a74c428b8c29de00e12cd851
1693337927055,"REPORT RequestId: 0416499d-a800-4f5e-a720-dedcde38b87b	Duration: 2684.49 ms	Billed Duration: 2685 ms	Memory Size: 128 MB	Max Memory Used: 36 MB	
",2023/08/29/[$LATEST]16972b20a74c428b8c29de00e12cd851
1693337927745,"2023-08-29T19:38:47.745Z 9ab0fc78-5bc0-4186-be24-22861385cd65 Task timed out after 3.03 seconds

",2023/08/29/[$LATEST]4dec84851497447fb82c7bb7ba8df448
1693337927745,"END RequestId: 9ab0fc78-5bc0-4186-be24-22861385cd65
",2023/08/29/[$LATEST]4dec84851497447fb82c7bb7ba8df448
1693337927745,"REPORT RequestId: 9ab0fc78-5bc0-4186-be24-22861385cd65	Duration: 3030.18 ms	Billed Duration: 3000 ms	Memory Size: 128 MB	Max Memory Used: 79 MB	Init Duration: 261.67 ms	
",2023/08/29/[$LATEST]4dec84851497447fb82c7bb7ba8df448
1693337927816,"2023-08-29T19:38:47.816Z 8aaa19b0-4957-4115-a63a-d137afaeef0b Task timed out after 3.04 seconds

",2023/08/29/[$LATEST]bf8d0ba3f35d483589bd1345d641d6e1
1693337927816,"END RequestId: 8aaa19b0-4957-4115-a63a-d137afaeef0b
",2023/08/29/[$LATEST]bf8d0ba3f35d483589bd1345d641d6e1
1693337927816,"REPORT RequestId: 8aaa19b0-4957-4115-a63a-d137afaeef0b	Duration: 3036.85 ms	Billed Duration: 3000 ms	Memory Size: 128 MB	Max Memory Used: 79 MB	Init Duration: 278.35 ms	
",2023/08/29/[$LATEST]bf8d0ba3f35d483589bd1345d641d6e1
1693337927836,"INIT_START Runtime Version: python:3.9.v28	Runtime Version ARN: arn:aws:lambda:us-east-1::runtime:f4836a715e9c05bcad04e1cc2f311813789bc9d8d1f53ea5aa6b01855bd983f5
",2023/08/29/[$LATEST]4dec84851497447fb82c7bb7ba8df448
1693337927915,"INIT_START Runtime Version: python:3.9.v28	Runtime Version ARN: arn:aws:lambda:us-east-1::runtime:f4836a715e9c05bcad04e1cc2f311813789bc9d8d1f53ea5aa6b01855bd983f5
",2023/08/29/[$LATEST]bf8d0ba3f35d483589bd1345d641d6e1
1693337928105,"[ERROR] NameError: name 'dybamodb_table' is not defined
Traceback (most recent call last):
  File ""/var/task/lambda_function.py"", line 67, in lambda_handler
    dybamodb_table.put_item(Item=json.loads(json.dumps(element), parse_float=Decimal))",2023/08/29/[$LATEST]2166dc5922b74147b86364e129d4694b
1693337928107,"END RequestId: 548e6788-7889-4cf9-bfa6-91cf5c74a184
",2023/08/29/[$LATEST]2166dc5922b74147b86364e129d4694b
1693337928107,"REPORT RequestId: 548e6788-7889-4cf9-bfa6-91cf5c74a184	Duration: 2778.41 ms	Billed Duration: 2779 ms	Memory Size: 128 MB	Max Memory Used: 36 MB	
",2023/08/29/[$LATEST]2166dc5922b74147b86364e129d4694b
1693337928118,"[ERROR] NameError: name 'dybamodb_table' is not defined
Traceback (most recent call last):
  File ""/var/task/lambda_function.py"", line 67, in lambda_handler
    dybamodb_table.put_item(Item=json.loads(json.dumps(element), parse_float=Decimal))",2023/08/29/[$LATEST]af77f233fc6a4697a64c39c10207aa21
1693337928133,"END RequestId: 4dde10c7-2f51-4851-b199-f57df700e87f
",2023/08/29/[$LATEST]af77f233fc6a4697a64c39c10207aa21
1693337928133,"REPORT RequestId: 4dde10c7-2f51-4851-b199-f57df700e87f	Duration: 2756.08 ms	Billed Duration: 2757 ms	Memory Size: 128 MB	Max Memory Used: 37 MB	
",2023/08/29/[$LATEST]af77f233fc6a4697a64c39c10207aa21
1693337952635,"START RequestId: 8973ef81-f3c0-435c-8c3b-71af8a2235a9 Version: $LATEST
",2023/08/29/[$LATEST]af77f233fc6a4697a64c39c10207aa21
1693337953353,"Updated item with id 346698
",2023/08/29/[$LATEST]af77f233fc6a4697a64c39c10207aa21
1693337953353,"la funcion se ejecuta correctamente
",2023/08/29/[$LATEST]af77f233fc6a4697a64c39c10207aa21
1693337953412,"END RequestId: 8973ef81-f3c0-435c-8c3b-71af8a2235a9
",2023/08/29/[$LATEST]af77f233fc6a4697a64c39c10207aa21
1693337953412,"REPORT RequestId: 8973ef81-f3c0-435c-8c3b-71af8a2235a9	Duration: 777.08 ms	Billed Duration: 778 ms	Memory Size: 128 MB	Max Memory Used: 38 MB	
",2023/08/29/[$LATEST]af77f233fc6a4697a64c39c10207aa21
1693337958277,"START RequestId: 9bf166f2-09f4-4867-95ab-afe75b7a5e59 Version: $LATEST
",2023/08/29/[$LATEST]af77f233fc6a4697a64c39c10207aa21
1693337958914,"START RequestId: caccee7e-9d85-40fd-98d4-2356ac5c54c0 Version: $LATEST
",2023/08/29/[$LATEST]2166dc5922b74147b86364e129d4694b
1693337958953,"Updated item with id 1040148
",2023/08/29/[$LATEST]af77f233fc6a4697a64c39c10207aa21
1693337958953,"la funcion se ejecuta correctamente
",2023/08/29/[$LATEST]af77f233fc6a4697a64c39c10207aa21
1693337959013,"END RequestId: 9bf166f2-09f4-4867-95ab-afe75b7a5e59
",2023/08/29/[$LATEST]af77f233fc6a4697a64c39c10207aa21
1693337959013,"REPORT RequestId: 9bf166f2-09f4-4867-95ab-afe75b7a5e59	Duration: 736.17 ms	Billed Duration: 737 ms	Memory Size: 128 MB	Max Memory Used: 39 MB	
",2023/08/29/[$LATEST]af77f233fc6a4697a64c39c10207aa21
1693337959622,"Updated item with id 447277
",2023/08/29/[$LATEST]2166dc5922b74147b86364e129d4694b
1693337959622,"la funcion se ejecuta correctamente
",2023/08/29/[$LATEST]2166dc5922b74147b86364e129d4694b
1693337959662,"END RequestId: caccee7e-9d85-40fd-98d4-2356ac5c54c0
",2023/08/29/[$LATEST]2166dc5922b74147b86364e129d4694b
1693337959662,"REPORT RequestId: caccee7e-9d85-40fd-98d4-2356ac5c54c0	Duration: 747.95 ms	Billed Duration: 748 ms	Memory Size: 128 MB	Max Memory Used: 37 MB	
",2023/08/29/[$LATEST]2166dc5922b74147b86364e129d4694b
1693337961100,"START RequestId: 14cdeaa8-9927-408b-b246-ed9d305ca0b4 Version: $LATEST
",2023/08/29/[$LATEST]2166dc5922b74147b86364e129d4694b
1693337961802,"Updated item with id 884605
",2023/08/29/[$LATEST]2166dc5922b74147b86364e129d4694b
1693337961802,"la funcion se ejecuta correctamente
",2023/08/29/[$LATEST]2166dc5922b74147b86364e129d4694b
1693337961862,"END RequestId: 14cdeaa8-9927-408b-b246-ed9d305ca0b4
",2023/08/29/[$LATEST]2166dc5922b74147b86364e129d4694b
1693337961862,"REPORT RequestId: 14cdeaa8-9927-408b-b246-ed9d305ca0b4	Duration: 761.97 ms	Billed Duration: 762 ms	Memory Size: 128 MB	Max Memory Used: 38 MB	
",2023/08/29/[$LATEST]2166dc5922b74147b86364e129d4694b
1693337962465,"START RequestId: 40330a73-2c97-4cfa-820c-ec384f42a95a Version: $LATEST
",2023/08/29/[$LATEST]2166dc5922b74147b86364e129d4694b
1693337962880,"START RequestId: aebd4955-4985-4a6c-93cd-0708f4b2a9c2 Version: $LATEST
",2023/08/29/[$LATEST]af77f233fc6a4697a64c39c10207aa21
1693337963162,"Updated item with id 976573
",2023/08/29/[$LATEST]2166dc5922b74147b86364e129d4694b
1693337963162,"la funcion se ejecuta correctamente
",2023/08/29/[$LATEST]2166dc5922b74147b86364e129d4694b
1693337963221,"END RequestId: 40330a73-2c97-4cfa-820c-ec384f42a95a
",2023/08/29/[$LATEST]2166dc5922b74147b86364e129d4694b
1693337963221,"REPORT RequestId: 40330a73-2c97-4cfa-820c-ec384f42a95a	Duration: 756.34 ms	Billed Duration: 757 ms	Memory Size: 128 MB	Max Memory Used: 39 MB	
",2023/08/29/[$LATEST]2166dc5922b74147b86364e129d4694b
1693337963259,"START RequestId: 0690f6fa-56c9-4384-8bbe-8abc1de098dc Version: $LATEST
",2023/08/29/[$LATEST]2166dc5922b74147b86364e129d4694b
1693337963573,"Updated item with id 455476
",2023/08/29/[$LATEST]af77f233fc6a4697a64c39c10207aa21
1693337963573,"la funcion se ejecuta correctamente
",2023/08/29/[$LATEST]af77f233fc6a4697a64c39c10207aa21
1693337963633,"END RequestId: aebd4955-4985-4a6c-93cd-0708f4b2a9c2
",2023/08/29/[$LATEST]af77f233fc6a4697a64c39c10207aa21
1693337963633,"REPORT RequestId: aebd4955-4985-4a6c-93cd-0708f4b2a9c2	Duration: 752.68 ms	Billed Duration: 753 ms	Memory Size: 128 MB	Max Memory Used: 39 MB	
",2023/08/29/[$LATEST]af77f233fc6a4697a64c39c10207aa21
1693337963928,"Updated item with id 615656
",2023/08/29/[$LATEST]2166dc5922b74147b86364e129d4694b
1693337963928,"la funcion se ejecuta correctamente
",2023/08/29/[$LATEST]2166dc5922b74147b86364e129d4694b
1693337963981,"END RequestId: 0690f6fa-56c9-4384-8bbe-8abc1de098dc
",2023/08/29/[$LATEST]2166dc5922b74147b86364e129d4694b
1693337963982,"REPORT RequestId: 0690f6fa-56c9-4384-8bbe-8abc1de098dc	Duration: 722.29 ms	Billed Duration: 723 ms	Memory Size: 128 MB	Max Memory Used: 40 MB	
",2023/08/29/[$LATEST]2166dc5922b74147b86364e129d4694b
1693337966844,"START RequestId: 8d272871-11a5-4c3a-b1b6-e780afa00132 Version: $LATEST
",2023/08/29/[$LATEST]2166dc5922b74147b86364e129d4694b
1693337967542,"Updated item with id 496450
",2023/08/29/[$LATEST]2166dc5922b74147b86364e129d4694b
1693337967542,"la funcion se ejecuta correctamente
",2023/08/29/[$LATEST]2166dc5922b74147b86364e129d4694b
1693337967602,"END RequestId: 8d272871-11a5-4c3a-b1b6-e780afa00132
",2023/08/29/[$LATEST]2166dc5922b74147b86364e129d4694b
1693337967602,"REPORT RequestId: 8d272871-11a5-4c3a-b1b6-e780afa00132	Duration: 757.64 ms	Billed Duration: 758 ms	Memory Size: 128 MB	Max Memory Used: 41 MB	
",2023/08/29/[$LATEST]2166dc5922b74147b86364e129d4694b
1693337969151,"START RequestId: 158f07e1-350a-4441-8f0d-80d98f1e52a7 Version: $LATEST
",2023/08/29/[$LATEST]2166dc5922b74147b86364e129d4694b
1693337969795,"START RequestId: 54f743c5-6e52-459f-ad91-c9e32f3a7567 Version: $LATEST
",2023/08/29/[$LATEST]af77f233fc6a4697a64c39c10207aa21
1693337969842,"Updated item with id 872585
",2023/08/29/[$LATEST]2166dc5922b74147b86364e129d4694b
1693337969842,"la funcion se ejecuta correctamente
",2023/08/29/[$LATEST]2166dc5922b74147b86364e129d4694b
1693337969902,"END RequestId: 158f07e1-350a-4441-8f0d-80d98f1e52a7
",2023/08/29/[$LATEST]2166dc5922b74147b86364e129d4694b
1693337969902,"REPORT RequestId: 158f07e1-350a-4441-8f0d-80d98f1e52a7	Duration: 750.97 ms	Billed Duration: 751 ms	Memory Size: 128 MB	Max Memory Used: 42 MB	
",2023/08/29/[$LATEST]2166dc5922b74147b86364e129d4694b
1693337970476,"Updated item with id 1008042
",2023/08/29/[$LATEST]af77f233fc6a4697a64c39c10207aa21
